Base_normalized;Atrial_Side_normalized
0.48623;0.81668
0.48539;0.93533
0.48372;0.51983
0.48214;0.02654
0.48187;0.3308
0.48177;0.15983
0.47892;0.96995
0.47766;0.12593
0.47711;0.28617
0.47642;0.81026
0.47589;0.02791
0.4737;0.09807
0.47311;0.28624
0.47096;0.57115
0.47026;0.21351
0.46911;0.92404
0.46804;0.10524
0.46682;0.01096
0.46472;0.30891
0.46421;0.45843
0.46296;0.08074
0.45808;0.80973
0.45743;0.26229
0.457;0.14557
0.45502;0.02346
0.45463;0.3764
0.45387;0.94247
0.45385;0.25468
0.45349;0.47531
0.45272;0.75974
0.45227;0.57064
0.45106;0.21646
0.45054;0.66126
0.44962;0.10346
0.44727;0.2611
0.44622;0.43059
0.44561;0.96657
0.44435;0.1022
0.44379;0.79171
0.44295;0.01723
0.44222;0.38574
0.44212;0.22361
0.44074;0.88567
0.43905;0.07192
0.43648;0.19826
0.43573;0.60583
0.43548;0.94072
0.43529;0.01997
0.43353;0.77967
0.43334;0.16282
0.43279;0.32186
0.43087;0.55809
0.42947;0.77195
0.4287;0.00909
0.42531;0.30833
0.42529;0.44557
0.42449;0.09369
0.42108;0.38241
0.42019;0.15091
0.4195;0.9266
0.41872;0.04099
0.41867;0.26112
0.41555;0.75586
0.41406;0.66459
0.41317;0.88424
0.41224;0.40284
0.41027;0.01995
0.4098;0.76215
0.40968;0.31478
0.4078;0.17381
0.40634;0.9248
0.40473;0.56671
0.40463;0.74687
0.40185;0.10668
0.40045;0.86711
0.40001;0.23414
0.39871;0.41973
0.39854;0.01378
0.39591;0.9079
0.39585;0.68113
0.39462;0.09095
0.393;0.51009
0.39297;0.33428
0.39201;0.85288
0.39025;0.75261
0.38992;0.60943
0.38965;0.03412
0.38577;0.4798
0.38546;0.86447
0.38494;0.12205
0.38493;0.00932
0.38066;0.90334
0.37966;0.13233
0.37796;0.64307
0.37658;0.84257
0.37545;0.36734
0.37351;0.01307
0.37311;0.15631
0.37222;0.53797
0.37044;0.27468
0.36866;0.1332
0.36692;0.38538
0.36687;0.22212
0.36588;0.79817
0.36404;0.47824
0.36361;0.07112
0.3629;0.57343
0.35914;0.86747
0.35897;0.02505
0.35705;0.47849
0.35217;0.04619
0.35188;0.70878
0.35181;0.91225
0.34925;0.62471
0.34571;0.00432
0.34518;0.46864
0.34478;0.18781
0.34418;0.07098
0.34348;0.93621
0.34323;0.37652
0.34009;0.00887
0.33942;0.76111
0.33905;0.49418
0.33858;0.16081
0.33707;0.91623
0.33631;0.62666
0.33549;0.0754
0.33505;0.4146
0.33325;0.0031
0.33269;0.17242
0.33098;0.7113
0.3298;0.06393
0.32665;0.84933
0.32434;0.75209
0.32393;0
0.32368;0.9434
0.31665;0.4093
0.31597;0.1695
0.31533;0.62044
0.31141;0.94847
0.31135;0.00484
0.31016;0.49708
0.30829;0.25455
0.3067;0.69202
0.30333;0.45981
0.30241;0.33847
0.30233;0.93979
0.29857;0.63608
0.29847;0.50847
0.29474;0.76188
0.29443;0.20317
0.29397;0.02634
0.29311;0.47581
0.29228;0.1095
0.29065;0.33002
0.28996;0.60436
0.28785;0.89786
0.28782;0.00261
0.28693;0.54812
0.28586;0.71085
0.28553;0.15751
0.28311;0.68469
0.28277;0.86419
0.28198;0.05806
0.28127;0.40443
0.27923;0.57636
0.27861;0.79086
0.276;0.49919
0.27477;0.09004
0.27347;0.25554
0.27335;0.59032
0.27249;0.00187
0.27237;0.69771
0.27163;0.86487
0.27091;0.17778
0.26791;0.82407
0.26544;0.62926
0.26448;0.26253
0.26408;0.13551
0.26375;0.86035
0.26281;0.50958
0.26133;0.95409
0.26065;0.01952
0.25888;0.12393
0.2582;0.69266
0.25809;0.44554
0.25314;0.3039
0.25302;0.40076
0.25288;0.01297
0.25286;0.94618
0.25272;0.17836
0.24864;0.48162
0.24532;0.71757
0.2437;0.21563
0.24329;0
0.24308;0.8884
0.24292;0.40312
0.2397;0.8059
0.23838;0.39564
0.23837;0.08436
0.2374;0.54282
0.23667;0.31282
0.23439;0
0.23351;0.70911
0.23309;0.8173
0.23297;0.4069
0.23287;0.16444
0.23266;0.08505
0.2291;0.37983
0.22845;0.68745
0.22829;0.2608
0.22758;0.05722
0.22498;0.00746
0.22471;0.58947
0.224;0.1554
0.2236;0.75067
0.22221;0.44251
0.22077;0.95906
0.21812;0.8447
0.21761;0.3132
0.21632;0.16142
0.21552;0.04335
0.2134;0.60505
0.21214;0.49828
0.21182;0.34793
0.21142;0.95254
0.20895;0.23305
0.20878;0.86261
0.2083;0.02324
0.20614;0.19482
0.20568;0.59705
0.20507;0.84103
0.20095;0.39397
0.20054;0.21202
0.19948;0.12051
0.19936;0.93927
0.19849;0.01385
0.19848;0.6983
0.1945;0.84761
0.1917;0.12059
0.19065;0.37677
0.19046;0.9489
0.18874;0.81333
0.18873;0.24117
0.18771;0.66515
0.18667;0.56744
0.1855;0.36794
0.18413;0.02188
0.18392;0.16066
0.17979;0.91937
0.17914;0.29126
0.17838;0.66647
0.17749;0.21787
0.17608;0.1116
0.17364;0.85839
0.17285;0.64494
0.17024;0.96982
0.17012;0.03077
0.1693;0.59195
0.16871;0.25073
0.16738;0.8722
0.16703;0.75804
0.16688;0.48846
0.16203;0.91614
0.16079;0.42243
0.16073;0.03674
0.16048;0.27053
0.15526;0.21454
0.15515;0.6968
0.15513;0.84179
0.15467;0.48872
0.15143;0.407
0.15013;0.01148
0.14884;0.2805
0.14825;0.91258
0.14532;0.61331
0.14425;0.88121
0.1418;0.39205
0.14055;0.62171
0.13791;0.009
0.13548;0.91245
0.13484;0.81885
0.13387;0.59366
0.13259;0.34357
0.13111;0.13657
0.12823;0.78827
0.12733;0.01919
0.12421;0.11558
0.12353;0.55648
0.11978;0.79221
0.11914;0.15994
0.11891;0.90489
0.11593;0.61191
0.11461;0.02465
0.11429;0.42615
0.11251;0.83311
0.1097;0.8853
0.10931;0.68539
0.10454;0.53829
0.10419;0.70515
0.10404;0.06687
0.10337;0.23195
0.10327;0.85091
0.10193;0.32626
0.09909;0.11703
0.0989;0.00298
0.098;0.89854
0.09651;0.60753
0.09641;0.43793
0.09592;0.3347
0.0945;0.06524
0.09375;0.69465
0.09315;0.73472
0.09252;0.93774
0.09243;0.12766
0.09151;0.54607
0.0903;0.22151
0.08977;0.77797
0.0878;0.00813
0.08706;0.29699
0.08695;0.86144
0.0864;0.50941
0.08592;0.91473
