Base_normalized;Atrial_Side_normalized
0.4526;0.45334
0.45255;0.93916
0.45209;0.0575
0.45015;0
0.44924;0.29732
0.44697;0.9258
0.44601;0.432
0.44592;0.58482
0.4448;0.06354
0.44435;0.1617
0.44319;0
0.44301;0.2844
0.44221;0.73732
0.4382;0.2397
0.43782;0.1438
0.43722;0
0.43666;0.79763
0.4365;0.91307
0.43596;0.05815
0.43082;0.69689
0.43046;0
0.42933;0.44431
0.42759;0.83149
0.42759;0.25449
0.42656;0.04171
0.42533;0.9281
0.42461;0.6621
0.42428;0.47348
0.42423;0.29571
0.4238;0.13371
0.42299;0.38497
0.42118;0.76664
0.42019;0.00576
0.41867;0.15548
0.41688;0.33298
0.41575;0.71569
0.41478;0.92314
0.41418;0.79982
0.41333;0.02852
0.41;0.65874
0.4094;0.87815
0.40874;0.16506
0.40789;0.3957
0.40478;0.01566
0.40455;0.90384
0.40189;0.72495
0.40142;0.20987
0.40131;0.47655
0.4008;0.94219
0.39991;0.07493
0.39693;0.61245
0.3968;0.89198
0.39642;0.43426
0.39588;0.26603
0.39554;0.69962
0.39413;0.79974
0.39071;0.02426
0.39057;0.58139
0.39057;0.24234
0.38988;0.90485
0.38864;0.2927
0.38674;0.74217
0.38631;0.83062
0.38614;0.59565
0.38606;0.13083
0.38293;0.69674
0.38188;0.33247
0.38154;0.05023
0.37928;0.51984
0.37898;0.74065
0.37605;0.20419
0.37473;0.91348
0.37338;0.3784
0.37295;0.02067
0.37115;0.80094
0.36814;0.8725
0.36809;0.70775
0.36579;0.47206
0.3647;0.14978
0.36374;0.65952
0.36307;0.02438
0.36171;0.81059
0.35969;0.26437
0.35954;0.55188
0.3594;0.4198
0.35936;0.92222
0.35799;0.09931
0.35606;0.00236
0.35499;0.6953
0.35399;0.90123
0.35254;0.08564
0.35219;0.58895
0.34811;0.90446
0.34746;0.57607
0.34722;0.71956
0.3456;0.06704
0.34266;0.72537
0.34126;0.43676
0.34124;0.11504
0.33766;0.6273
0.33757;0.90604
0.33699;0.00686
0.33618;0.34489
0.33601;0.10301
0.33267;0.76946
0.33231;0.19182
0.33141;0.60813
0.33131;0.00881
0.3306;0.8966
0.32983;0.46128
0.32769;0.17342
0.32627;0.76062
0.3258;0.59683
0.32574;0.00992
0.3222;0.93839
0.32166;0.41247
0.3204;0.05037
0.31867;0.23317
0.31766;0.62874
0.31557;0.00559
0.31421;0.15469
0.31343;0.50788
0.31267;0.92707
0.31106;0.37539
0.31095;0
0.30748;0.83976
0.30708;0.64749
0.30597;0.01364
0.30422;0.45439
0.29749;0.02402
0.29722;0.90697
0.29638;0.32063
0.29207;0.34613
0.29203;0.78075
0.2897;0.01161
0.28682;0.54855
0.28556;0.27219
0.2835;0.87655
0.28217;0.51961
0.28032;0.00438
0.27735;0.26392
0.27472;0.53665
0.27442;0.91543
0.27332;0.11052
0.26856;0.02289
0.26856;0.89494
0.26837;0.64618
0.26511;0.3243
0.26271;0.21513
0.26148;0.88514
0.25958;0.72975
0.25815;0.05848
0.25523;0.91931
0.25341;0.42986
0.25332;0.00392
0.25026;0.66055
0.24904;0.2937
0.24828;0.09749
0.2481;0.00738
0.24798;0.86578
0.24646;0.74397
0.24502;0.48029
0.24304;0.30779
0.24224;0.0314
0.23933;0.84362
0.23886;0.64147
0.23836;0.22894
0.23697;0.4458
0.23674;0.05584
0.23439;0.92736
0.2343;0.74084
0.23273;0.5302
0.23056;0.03129
0.23043;0.60277
0.22983;0.21809
0.22956;0.92352
0.22857;0.40132
0.22539;0.76391
0.2232;0.90961
0.21996;0.37419
0.2185;0.22928
0.2181;0.70688
0.21791;0.88164
0.21528;0.56087
0.21444;0.31259
0.21316;0.69187
0.21229;0.91778
0.21055;0.4526
0.21054;0.07732
0.20884;0.68938
0.20669;0.77439
0.20572;0.58943
0.20436;0.89785
0.1972;0.23372
0.19714;0.91342
0.19622;0.55069
0.19324;0.01917
0.19272;0.73473
0.18975;0.92141
0.18814;0.38079
0.18467;0.03935
0.18382;0.72265
0.18005;0.88853
0.17992;0.46272
0.17681;0.01042
0.1758;0.58617
0.17332;0.74305
0.17181;0.23968
0.17129;0.53591
0.17111;0.87921
0.16873;0.04145
0.16785;0.20871
0.1657;0.87242
0.16087;0.15505
0.15964;0.4395
0.1594;0.91922
0.15752;0.63333
0.15719;0.014
0.15315;0.90985
0.1529;0.71978
0.15171;0.61604
0.15104;0.10546
0.14889;0.43762
0.14367;0.1644
0.14349;0.78944
0.14231;0.02347
0.13643;0.11209
0.13493;0.46821
0.13474;0.01227
0.13422;0.92826
0.13399;0.63288
0.12947;0.62118
0.12897;0.31111
0.12889;0.07734
0.12825;0.90952
0.12569;0.3613
0.12411;0.05229
0.12242;0.59511
0.11978;0.50395
0.11943;0.92995
0.11907;0.03502
0.11662;0.74329
0.11434;0.01656
0.11386;0.88485
0.11338;0.62929
0.11333;0.18984
0.11135;0.46125
0.10867;0.71673
0.10745;0.88483
0.10523;0.47097
0.10518;0.11287
0.1045;0.00087
0.10265;0.88693
0.10169;0.31223
0.1003;0.08399
0.09855;0.50402
0.09806;0.90249
0.09748;0.74229
0.094;0.86458
0.09203;0.64167
0.09025;0.81873
0.08703;0.40285
0.08477;0.852
0.07973;0.05256
0.07763;0.18941
0.07635;0.26245
0.07593;0.8382
0.0739;0.72007
0.07362;0.92117
0.07234;0.95694
0.07212;0.85793
0.07147;0.1737
0.07143;0.07426
0.07136;0.0339
0.07037;0.80331
0.07001;0.7255
0.06987;0.0229
0.06931;0.84568
0.06898;0.36096
0.06863;0.20737
0.06846;0.6331
0.06789;0.29257
0.06774;0.41544
0.06773;0.86648
0.06691;0.91459
0.06675;0.00877
0.06647;0.96754
0.06632;0.77436
0.06566;0.58242
0.0655;0.80555
0.0654;0.06789
0.0644;0.15907
0.06438;0.38695
0.06408;0.62983
0.06334;0.53346
0.0628;0.90903
0.06241;0.05786
0.06199;0.46753
0.06198;0.93447
0.06192;0.14776
0.06182;0.30108
0.06171;0.71061
0.06099;0.37828
0.06041;0.86041
0.05977;0.77776
0.05959;0.95258
0.05853;0.97451
0.05814;0.22946
0.05709;0.36974
0.05686;0.92311
0.05681;0.09078
0.05645;0.74644
0.05639;0.14966
0.05617;0.8471
0.05522;0.31869
0.05446;0.48109
0.05425;0.88821
0.05376;0.56921
0.05373;0.24751
0.05354;0.70162
0.05305;0.96017
0.05256;0.98211
0.05141;0.82441
0.04991;0.4382
0.04971;0.39186
0.0493;0.33514
0.0491;0.74763
0.04866;0.15677
0.04854;0.94029
0.04759;0.11107
0.04697;0.89253
0.04669;0.50645
0.04636;0.24983
0.04606;0.96868
0.04585;0.65925
0.04564;0.4196
0.04538;0.05808
0.04478;0.79293
0.04475;0.60209
0.04464;0.71571
0.04426;0.3432
0.04354;0.01423
0.04314;0.47976
0.04305;0.84406
0.04302;0.18129
0.04247;0.52346
0.04242;0.41208
0.04168;0.32954
0.04077;0.95403
0.04067;0.80147
0.04032;0.12749
0.03942;0.04146
0.03938;0.86319
0.03883;0
0.03863;0.5725
0.03824;0.34641
0.03821;0.70288
0.03811;0.50036
0.03774;0.75772
0.03629;0.33637
0.03628;0.42365
0.03516;0.82933
0.03495;0.18275
0.03495;0.61127
0.0349;0.98071
0.03412;0.50379
0.03389;0.33336
0.03352;0.71767
0.03257;0.58806
0.03242;0.30228
0.03066;0.56073
0.03026;0.10027
0.03015;0.04192
0.03008;0.52812
0.02962;0.85573
0.02855;0.98609
0.02846;0.19912
0.02841;0.73274
0.02753;0.27348
0.02686;0.79851
0.02682;0.35271
0.02655;0.52699
0.02597;0.05583
0.02579;0.61008
0.02501;0.73389
0.02484;0.8877
0.02427;0.9813
0.02407;0.69255
0.02386;0.12355
0.02312;0.00025
0.022;0.50967
0.02166;0.95077
0.0215;0.04723
0.02126;0.1921
0.02108;0.86856
0.01897;0.65504
0.01827;0.72824
0.01792;0.7823
0.01732;0.71859
0.0159;0.53407
0.01566;0.89459
0.01531;0.04882
0.01484;0.29411
0.01442;0.74227
0.01349;0.65581
0.01313;0.46283
0.013;0.84996
0.01259;0
0.01086;0.87113
0.01076;0.06685
0.01049;0.37902
0.01045;0.77541
0.00904;0.43946
0.00888;0.83606
0.00807;0.68501
0.00674;0.0051
0.00638;0.3819
0.00629;0.90959
0.00609;0.22584
0.00516;0.06217
0.00514;0.93587
0.0043;0.4583
0.00358;0.10548
0.00346;0.54709
0.00319;0.17791
0.00246;0.83901
0.00242;0.37534
0.00171;0.63163
0.00123;0.67124
0.0008;0.02396
0.00061;0.87086
0.00024;0.10887
0.00022;0.27539
0.00012;0.80949
0;0.88208
