Base_normalized;Atrial_Side_normalized
0.97;0.62379
0.96939;0.15601
0.96344;0
0.95689;0.78523
0.95529;0.23401
0.94632;0.01923
0.93759;0.48937
0.93621;0.21048
0.92697;0.77309
0.92162;0.30137
0.9213;0.11408
0.91892;0.53007
0.91034;0.43864
0.90812;0.07173
0.90797;0.6742
0.9076;0.31849
0.90058;0.46137
0.89772;0.81035
0.89711;0.34892
0.89594;0.06069
0.89375;0.54567
0.89354;0.19644
0.89023;0
0.885;0.2544
0.88478;0.11227
0.88267;0.48839
0.87991;0.67377
0.87894;0.35675
0.87708;0.09069
0.87296;0.01417
0.86998;0.8859
0.86758;0.59286
0.8632;0.18866
0.86227;0.29549
0.86199;0.08066
0.86111;0.00585
0.85833;0.44678
0.85263;0.61588
0.8491;0.5117
0.84873;0.02794
0.84682;0.92504
0.8426;0.66397
0.83741;0.21478
0.83562;0.83671
0.83292;0.44447
0.83111;0.03552
0.82975;0.95
0.82958;0.28654
0.82773;0.13955
0.82685;0.6042
0.82375;0.00082
0.82083;0.75287
0.81658;0.90314
0.81583;0.39464
0.815;0.65892
0.81427;0.30603
0.80692;0.01009
0.80687;0.16667
0.80261;0.37923
0.80216;0.10005
0.80214;0.67336
0.79837;0.78173
0.79474;0.49393
0.79114;0.90086
0.79031;0.71545
0.78832;0.02449
0.78367;0.33322
0.775;0.11734
0.77103;0.6363
0.76996;0.90308
0.76464;0.28571
0.76357;0.04918
0.76121;0.51913
0.75829;0.37632
0.75542;0.16667
0.75437;0.89385
0.749;0.4688
0.74817;0.15516
0.74621;0.60975
0.74621;0.067
0.74356;0.40044
0.74331;0.9138
0.73569;0.01485
0.73435;0.40392
0.73329;0.83749
0.73148;0.28509
0.7246;0.15789
0.72292;0.01648
0.72269;0.72977
0.72257;0.39766
0.71962;0.91216
0.71775;0.57895
0.71245;0.81865
0.71062;0.26142
0.71009;0.15655
0.7053;0.37879
0.70485;0.04047
0.70375;0.53333
0.70019;0.90318
0.69396;0.27388
0.69037;0.07193
0.68652;0.91291
0.68165;0.01544
0.68096;0.34953
0.68082;0.7596
0.67933;0.16464
0.67859;0.51011
0.67536;0.25974
0.67449;0.90712
0.67175;0.42602
0.67062;0.04834
0.66865;0.14692
0.66824;0.68126
0.66693;0.79585
0.66222;0.27763
0.65664;0.56507
0.6559;0.02886
0.65582;0.14086
0.65385;0.42652
0.65196;0.87587
0.64875;0.31426
0.64242;0.68465
0.6404;0.22456
0.63993;0.0522
0.63362;0.59672
0.62837;0.89015
0.62687;0.17496
0.62687;0.66893
0.62601;0.04302
0.62248;0.54872
0.62166;0.37635
0.61287;0.16988
0.61087;0.88446
0.60925;0.08124
0.6075;0.46502
0.60458;0.34005
0.6026;0.71454
0.60104;0.03131
0.59756;0.45904
0.5954;0.19823
0.59371;0.3311
0.59059;0.68389
0.58997;0.0435
0.58802;0.15047
0.58404;0.51731
0.58402;0.25836
0.58139;0.3624
0.57868;0.90595
0.57488;0.07263
0.57478;0.23366
0.57;0.4244
0.56943;0.58865
0.56454;0.9338
0.56388;0.21882
0.56296;0.04166
0.56059;0.82824
0.55821;0.1429
0.55368;0.04805
0.55279;0.77758
0.5524;0.25434
0.55089;0.13272
0.55087;0.92309
0.54978;0.68831
0.5477;0.41906
0.54528;0.07863
0.54435;0.0238
0.54434;0.19561
0.5426;0.52469
0.53717;0.02837
0.53669;0.40902
0.53542;0.78162
0.53517;0.30194
0.53286;0.14344
0.53025;0.64669
0.5275;0.25126
0.52693;0.61482
0.52477;0.49326
0.52386;0.1501
0.52316;0.04367
0.5217;0.00238
0.52102;0.95207
0.52003;0.24058
0.51516;0.74334
0.51479;0.16967
0.51428;0.46659
0.51156;0.23419
0.51089;0.04618
0.50562;0.87892
0.50354;0.15014
0.50241;0.33798
0.50077;0.51105
0.4968;0.04848
0.49671;0.95851
0.49441;0.63152
0.4934;0.77807
0.49241;0.44886
0.48973;0.7486
0.48679;0.00894
0.48547;0.14881
0.48336;0.83693
0.48231;0.10259
0.48173;0.06409
0.48053;0.41191
0.47987;0.61286
0.47906;0.01834
0.47892;0.76276
0.47742;0.23081
0.47551;0.07395
0.47545;0.72885
0.47482;0.96867
0.47458;0.17413
0.47215;0.00166
0.47212;0.84569
0.47;0.13292
0.46778;0.47025
0.46702;0.20211
0.46615;0.16709
0.46567;0.18582
0.46521;0.84146
0.46366;0.1448
0.46219;0.57386
0.46034;0.33322
0.45937;0.9713
0.4584;0.73318
0.45791;0.0065
0.45632;0.47264
0.45475;0.20135
0.45441;0.87187
0.45164;0.08558
0.45084;0.28768
0.45;0.91829
0.44731;0.46172
0.44207;0.70952
0.43732;0.96066
0.43653;0.59871
0.43625;0.05155
0.4356;0.43533
0.43303;0.63178
0.43132;0.0012
0.42485;0.89732
0.42109;0.78371
0.42093;0.46151
0.41754;0.1814
0.41725;0.52607
0.41465;0.27759
0.41312;0.06868
0.41065;0.96715
0.41012;0.81321
0.40882;0.38411
0.40839;0.60945
0.4058;0.01665
0.40538;0.56591
0.40424;0.008
0.40421;0.07945
0.40324;0.91714
0.40255;0
0.4023;0.51834
0.4018;0.03901
0.40152;0.34402
0.40066;0.01235
0.40052;0.00214
0.39821;0.03559
0.3975;0.04362
0.39609;0.2111
0.39511;0.0476
0.39412;0.08454
0.39317;0.01182
0.39138;0.5735
0.39;0.62627
0.38939;0.07337
0.38815;0.05823
0.38758;0.05495
0.38724;0.08165
0.3867;0.92704
0.38585;0.35317
0.38562;0.40786
0.38507;0.67756
0.3849;0.20961
0.38468;0.12653
0.38362;0.13221
0.38205;0.11659
0.38131;0.47634
0.38057;0.96544
0.37977;0.03605
0.37785;0.1872
0.37776;0.03961
0.3775;0.10688
