Base_normalized;Atrial_Side_normalized
0.99785;0.85602
0.99495;0.92396
0.99462;0.45037
0.99324;0.48186
0.99132;0.77236
0.98837;0.86634
0.98782;0.31068
0.98677;0.95081
0.98342;0.20281
0.98305;0.70303
0.9803;0.78958
0.98002;0.19137
0.97971;0.48813
0.97915;0.31593
0.97868;0.90231
0.97728;0.40258
0.97557;0.06716
0.97471;0.59157
0.97388;0.21474
0.9731;0.50442
0.97234;0.71864
0.9719;0.88204
0.97107;0.37645
0.96852;0.00575
0.96784;0.20605
0.96636;0.56882
0.96535;0.327
0.96503;0.06083
0.96476;0.25415
0.96203;0.39428
0.96162;0.10562
0.96015;0.63165
0.95974;0.5142
0.95835;0.02752
0.95703;0.371
0.95452;0.94339
0.95439;0.47403
0.95274;0.27002
0.95269;0.80914
0.95246;0.6186
0.95213;0.76475
0.95141;0.07136
0.95116;0.20893
0.95073;0.56767
0.95038;0.00234
0.94975;0.94224
0.94814;0.98786
0.94674;0.42137
0.94556;0.29457
0.94497;0.9342
0.9441;0.87236
0.94314;0.37082
0.94257;0.02842
0.94239;0.96552
0.9397;0.44624
0.93895;0.95173
0.93834;0.8739
0.93741;0.11066
0.93715;0.21699
0.93695;0.68207
0.93687;0.58166
0.93665;0.51701
0.93456;0.03762
0.93446;0.6288
0.93395;0.92724
0.93316;0.41821
0.93197;0.87066
0.93151;0.15195
0.93101;0.93672
0.92994;0.77074
0.92939;0.23727
0.92938;0.4791
0.92934;0
0.92841;0.3707
0.92795;0.52029
0.92475;0.96024
0.92424;0.78034
0.92264;0.45115
0.92226;0.20543
0.92168;0.1067
0.92091;0.91089
0.92032;0.01152
0.91981;0.86762
0.91968;0.76282
0.91668;0.95547
0.91596;0.52041
0.9154;0
0.91415;0.75259
0.91412;0.14546
0.91355;0.10273
0.91339;0.81168
0.91319;0.87029
0.91267;0.35156
0.91195;0.49044
0.91001;0.02229
0.90923;0.28466
0.909;0.58508
0.90822;0.0733
0.90783;0.38515
0.90783;0.13349
0.90766;0
0.90643;0.96519
0.90619;0.93025
0.90425;0.18691
0.90148;0.6923
0.90088;0.51802
0.9003;0.89511
0.90012;0.41663
0.89882;0
0.89825;0.95697
0.89711;0.5006
0.89594;0.37573
0.89557;0.80898
0.89273;0.02275
0.89253;0.96687
0.89233;0.88308
0.89044;0.20885
0.89038;0.13091
0.88969;0.34912
0.887;0.94321
0.88663;0.55936
0.88609;0.66364
0.88556;0.29727
0.88531;0.90248
0.88467;0.77205
0.88436;0.26391
0.88431;0.06182
0.88425;0.35035
0.88413;0.00412
0.88294;0.14544
0.88247;0.56387
0.88224;0.61273
0.88157;0.69723
0.88145;0.96004
0.88098;0.81119
0.88057;0.90572
0.88014;0.3042
0.8793;0.43988
0.8755;0.5613
0.87531;0.03314
0.8752;0.62664
0.87457;0.43085
0.8738;0.30533
0.87339;0.96474
0.87242;0.79547
0.87214;0.05416
0.87172;0.87324
0.8702;0.56475
0.86815;0.22197
0.86765;0.74888
0.86716;0.82279
0.86679;0.38079
0.86642;0.95194
0.8662;0.05838
0.86475;0
0.86461;0.68306
0.86445;0.97225
0.86398;0.87599
0.8638;0.73304
0.86312;0.92153
0.86251;0.24899
0.86021;0.5569
0.85853;0.82747
0.85836;0.43097
0.85791;0.00029
0.8577;0.04377
0.85711;0.9459
0.85595;0.86038
0.85578;0.76992
0.8556;0.36653
0.85314;0.88523
0.85146;0.78113
0.85127;0.57944
0.85086;0.00606
0.85025;0.92098
0.84969;0.33439
0.84959;0.95786
0.84939;0.71801
0.84837;0.80821
0.84794;0.61749
0.84768;0.11956
0.84745;0.05791
0.84564;0.76204
0.84425;0.26017
0.84412;0.49156
0.84339;0.82095
0.84317;0.44807
0.84254;0.03337
0.84103;0.97909
0.84002;0.11745
0.83963;0.07393
0.83956;0.8373
0.83885;0.51363
0.83819;0.61484
0.83815;0.23035
0.83776;0.45658
0.83705;0.91091
0.83692;0.73645
0.83623;0.00231
0.83587;0.85568
0.83553;0.05865
0.83524;0.29912
0.83444;0.54946
0.83283;0.95065
0.83274;0.892
0.8317;0.21375
0.83121;0.67329
0.82952;0.59935
0.82857;0.96546
0.82824;0.8419
0.82717;0.68888
0.82713;0.32501
0.82705;0.27213
0.8263;0.01479
0.82567;0.75927
0.82304;0.83022
0.8227;0.50474
0.82187;0.37836
0.82119;0.65392
0.8203;0.33437
0.81993;0.74441
0.81968;0.02165
0.81902;0.11753
0.81893;0.43216
0.81751;0.85673
0.81731;0.53745
0.8163;0.21032
0.81614;0.07534
0.81607;0.94585
0.81546;0.68285
0.81428;0.87627
0.81376;0.63623
0.81176;0.39217
0.81144;0.01586
0.81142;0.28321
0.81129;0.78622
0.80978;0.57436
0.80975;0.4546
0.8097;0.94989
0.80929;0.53863
0.80701;0.0659
0.80579;0.00766
0.8048;0.74509
0.80395;0.89158
0.80348;0.79727
0.80334;0.68859
0.80315;0.83536
0.8016;0.54873
0.80145;0.92939
0.80082;0.48202
0.79821;0.93662
0.79812;0.22351
0.79797;0.57068
0.79769;0.31032
0.79625;0.00571
0.79475;0.16203
0.79445;0.40693
0.79421;0.61384
0.7941;0.68995
0.79344;0.84851
0.79318;0.92722
0.79309;0.56839
0.7921;0.89809
0.79045;0.37092
0.79037;0.76
0.78953;0.95337
0.78854;0.04585
0.7885;0.54233
0.78827;0.17089
0.78794;0.22235
0.78786;0.97598
0.78713;0.71633
0.78679;0.44384
0.78677;0.50255
0.78677;0.33217
0.78635;0.87945
0.78552;0.13546
0.7845;0.89819
0.78427;0.92231
0.78391;0.5596
0.78386;0.97764
0.78363;0.79217
0.78143;0.83696
0.7811;0.0289
0.78064;0.37776
0.78022;0.92837
0.77997;0.94844
0.77873;0.51478
0.7786;0.63819
0.7786;0.87369
0.77709;0.34158
0.777;0.74351
0.77646;0.42951
0.7755;0.91655
0.77494;0.79972
0.77461;0.65551
0.77394;0.84668
0.77366;0.29707
0.7723;0.40351
0.77184;0.20203
0.77171;0.6089
0.77161;0.02895
0.77157;0.94363
0.77026;0.97769
0.77011;0.2406
0.77008;0.57892
0.76939;0.07529
0.76837;0.87135
0.7669;0.62102
0.76636;0.6799
0.76631;0.81338
0.76605;0.79202
0.76599;0.83531
0.76558;0.43672
0.76492;0.92701
0.76433;0.03465
0.76366;0.0045
0.76225;0.50965
0.76207;0.08954
0.76179;0.93785
0.76178;0.38506
0.76154;0.43596
0.76115;0.61095
0.76085;0.78095
0.76048;0.64182
0.76046;0.15476
0.75961;0.88567
0.75941;0.93312
0.75894;0.29529
0.75827;0.78761
0.75798;0.81033
0.75793;0.50942
0.7576;0.69875
0.75731;0.44864
0.75705;0.94373
0.75681;0.18182
0.75479;0.73882
0.75383;0.81477
0.7538;0.00528
0.75373;0.66777
0.75366;0.97361
0.75199;0.84511
0.75081;0.37953
0.75055;0.01996
0.75048;0.928
0.74989;0.33809
0.74966;0.22971
0.74923;0.43864
0.74919;0.66064
0.74851;0.69146
0.74812;0.19516
0.74794;0.70851
0.74658;0.81773
0.74648;0.9817
0.74556;0.91899
0.74543;0.26508
0.74512;0.85654
0.74488;0.00634
0.7447;0.4454
0.74229;0.29207
0.74207;0.66041
0.74181;0.70616
0.74026;0.21009
0.73996;0.03867
0.73976;0.9166
0.73885;0.99183
0.73859;0.49703
0.73781;0.12002
0.73772;0.17945
0.73767;0.57885
0.73727;0.00956
0.73723;0.95749
0.73692;0.64883
0.73616;0.26166
0.73552;0.86397
0.73546;0.59552
0.73358;0.7089
0.73305;0.98053
0.73293;0.34239
0.7325;0.54942
0.73237;0.89622
0.73222;0.60282
0.73156;0.38547
0.72984;0.02945
0.72904;0.76956
0.72807;0.63546
0.72704;0.44134
0.72689;0.38822
0.72595;0.51374
0.72574;0.8704
0.72502;0.05285
0.72497;0.54549
0.72482;0.31988
0.72407;0.73396
0.7228;0.91139
0.72103;0.96127
0.72023;0.2356
0.72016;0.7728
0.72005;0.87623
0.71905;0.42474
0.71892;0.27983
0.71842;0.14682
0.71833;0.56514
0.71599;0.91112
0.71469;0.01777
0.71395;0.79975
0.71213;0.85781
0.71167;0.38282
0.71162;0.53993
0.71158;0.95924
0.71109;0.70346
0.71077;0.19292
0.71019;0.29083
0.7088;0.63397
0.70845;0.48381
0.70824;0.39274
0.706;0.52927
0.70532;0.8947
0.70489;0.41907
0.70459;0.25594
0.7042;0.03488
0.70369;0.93095
0.70276;0.78972
0.70224;0.73536
0.70211;0.17998
0.70148;0.31597
0.70116;0.63703
0.7009;0.5453
0.69879;0.66772
0.69854;0.91377
0.69786;0.35346
0.69742;0.46131
0.69641;0.57549
0.69603;0.78603
0.69552;0.93458
0.6952;0.01185
0.69452;0.25768
0.69299;0.50416
0.69255;0.6887
0.69229;0.1624
0.69182;0.78823
0.69064;0.57535
0.68999;0.07318
0.68967;0.82533
0.68949;0.37592
0.68899;0.01312
0.6885;0.72528
0.68804;0.94556
0.68745;0.47655
0.68702;0.91616
0.68602;0.67919
0.68594;0.96401
0.68581;0.87524
0.68561;0.15995
0.68552;0.27238
0.68515;0.56502
0.68249;0.01072
0.68229;0.18198
0.68153;0.7398
0.68153;0.23587
0.6811;0.66978
0.67999;0.54912
0.6791;0.91142
0.67893;0.7751
0.67651;0.01596
0.67614;0.59395
0.67601;0.15963
0.67571;0.82154
0.67552;0.36966
0.67543;0.25534
0.6746;0.69495
0.67433;0.50037
0.67422;0.07675
0.673;0.85897
0.67132;0.80198
0.67045;0.60196
0.67031;0.0086
0.67015;0.37403
0.66889;0.95256
0.66872;0.66787
0.66809;0.05678
0.66705;0.81373
0.66582;0.75178
0.66545;0.90454
0.66421;0.3064
0.66353;0.35843
0.66261;0.84461
0.66093;0.10943
0.65984;0.0284
0.65952;0.54085
0.65865;0.69642
0.65753;0.97878
0.65743;0.60721
0.65365;0.16147
0.65348;0.31222
0.65323;0.77516
0.653;0.51793
0.65191;0.39361
0.65018;0.5473
0.64987;0.04035
0.6483;0.9173
0.64763;0.40551
0.6469;0.60103
0.6448;0.07969
0.64391;0.82828
0.6438;0.64
0.6422;0.52641
0.64207;0.1299
0.64125;0.04851
0.63633;0.10401
0.63499;0.21009
0.63446;0.74431
0.63362;0.36933
0.63356;0.86286
0.63349;0.02465
0.63309;0.48357
0.6326;0.95554
0.62832;0.17252
0.62815;0.61821
0.62675;0.04017
0.62652;0.82052
0.62288;0.20065
0.62288;0.32735
0.62149;0.05315
0.62136;0.65364
0.61929;0.55479
0.61894;0.90075
0.61646;0.01531
0.61592;0.93433
0.61355;0.81236
0.61207;0.63138
0.61123;0.11965
0.61021;0.03939
0.60875;0.8451
0.60812;0.70966
0.6075;0.32181
0.60731;0.56242
0.60548;0.1088
0.60429;0.51457
0.60304;0.78154
0.60258;0.88909
0.60154;0.55776
0.5996;0.0335
0.59782;0.87225
0.59569;0.16551
0.59424;0.29516
0.59419;0.01576
0.59181;0.87874
0.59087;0.61184
0.58797;0.95114
0.58701;0.02448
0.58579;0.85752
0.5817;0.25
0.58125;0.38256
0.57907;0.73119
0.57832;0.53789
0.5772;0.90805
0.57707;0.3571
0.57659;0.24615
0.57645;0.04726
0.57125;0.01665
0.57032;0.87502
0.56837;0.95956
0.56803;0.26892
0.56774;0.66988
0.56729;0.4343
0.5638;0.74323
0.56363;0.60076
0.56139;0.44424
0.5612;0.02417
0.56001;0.84014
0.55586;0.14483
0.55546;0.60708
0.55453;0.91168
0.55424;0.48998
0.55341;0.01316
0.55179;0.74482
0.55074;0.83088
0.55067;0.38004
0.54967;0.4907
0.54935;0.2479
0.54641;0.11787
0.54603;0.81414
0.54494;0.03725
0.54333;0.86212
0.54222;0.68626
0.54019;0.15697
0.53919;0.88882
0.53866;0.01537
0.53825;0.76249
0.53747;0.57386
0.53573;0.93382
0.53467;0.43417
0.53461;0.28281
0.53372;0.12441
0.53225;0.73919
0.53154;0.88358
0.53037;0.0055
0.52833;0.49011
0.52799;0.93322
0.52741;0.14347
0.52552;0.63825
0.52522;0.27777
0.52513;0.47018
0.52304;0.75244
0.52282;0.87393
0.52272;0.00624
0.52096;0.94113
0.5195;0.08043
0.5182;0.53994
0.51683;0.7037
0.5163;0.84528
0.51509;0.18231
0.51439;0.0125
0.51292;0.89219
0.51029;0.41095
0.50946;0.83482
0.50888;0.02193
0.50826;0.28018
0.50679;0.90193
0.50664;0.14507
0.5054;0.49709
0.50329;0.9353
0.50298;0.01353
0.50258;0.80946
0.50082;0.1232
0.49719;0.25348
0.49668;0.01642
0.49659;0.77883
0.49551;0.90976
0.49526;0.16315
0.49475;0.42738
0.49114;0.67396
0.49108;0.00831
0.48985;0.90833
0.48982;0.80224
0.48952;0.08667
0.4889;0.34545
0.48495;0.08459
0.48241;0.29357
0.48151;0.76601
0.47954;0.95598
0.47911;0.0066
0.477;0.18131
0.47578;0.87853
0.47571;0.27923
0.47443;0.62611
0.47321;0.79643
0.47242;0.03047
0.47149;0.39976
0.47001;0.18897
0.46716;0.27489
0.46662;0.48217
0.46558;0.01046
0.46471;0.5903
0.46052;0.20261
0.46021;0.92994
0.45945;0.58576
0.45856;0.47037
0.45484;0.11544
0.45446;0.90749
0.45088;0.29292
0.44924;0.88062
0.44827;0.03376
0.44699;0.53395
0.44561;0.14914
0.44458;0.74136
0.44244;0.03684
0.44154;0.60178
0.44068;0.93219
0.4401;0.76066
0.43644;0.07125
0.43469;0.92074
0.43234;0.67749
0.43195;0.1996
0.43077;0.44898
0.42908;0.58608
0.42752;0.78514
0.42549;0.05864
0.42149;0.53524
0.42066;0.32809
0.42063;0.19016
0.41951;0.67808
0.41946;0.90183
0.41367;0.50793
0.41295;0.05086
0.41236;0.8133
0.41072;0.26867
0.4088;0.89297
0.408;0.14894
0.40799;0.42784
0.40374;0.91244
0.40295;0.78316
0.40242;0.18276
0.40143;0.64225
0.39818;0.78861
0.39729;0.0167
0.39637;0.39442
0.39562;0.86283
0.3934;0.49482
0.39301;0.15148
0.38819;0.38316
0.38815;0.04051
0.38442;0.6976
0.3836;0.89584
0.3826;0.0743
0.38168;0.24585
0.37891;0.63886
0.37809;0.19262
0.3773;0.84915
0.37469;0.04021
0.3744;0.7341
0.37424;0.93515
0.37203;0.19652
0.36636;0.25087
0.36631;0.05538
0.36302;0.66883
0.36194;0.91161
0.36093;0.80591
0.36065;0.3097
0.35912;0.15272
0.35886;0.01931
0.35603;0.56854
0.35441;0.65333
0.35271;0.01922
0.35219;0.87948
0.34834;0.2246
0.34777;0.93492
0.34657;0.04019
0.34249;0.05857
0.34047;0.33112
0.34045;0.00966
0.33886;0.22518
0.33673;0.05934
0.33478;0.58295
0.3315;0.23913
0.33123;0.05303
0.32677;0.78367
0.32311;0.23179
0.32276;0.90257
0.32125;0.03181
0.32088;0.50442
0.31946;0.38828
0.31575;0.1825
0.31504;0.01878
0.30991;0.19365
0.30804;0.83547
0.30756;0.37466
0.30707;0.61423
0.30678;0.10985
0.30674;0.03179
0.30627;0.97594
0.30315;0.7465
0.30199;0.25274
0.2996;0.90752
0.29877;0.13444
0.29594;0.78753
0.29471;0.00809
0.29379;0.55685
0.2917;0.8896
0.29105;0.22179
0.2907;0.09024
0.28724;0.88933
0.28712;0.73442
0.28697;0.95665
0.28651;0.20163
0.28598;0.5764
0.28582;0.06629
0.28213;0.00623
0.28175;0.85806
0.28118;0.31369
0.27959;0.22078
0.27812;0.06124
0.27776;0.93771
0.27645;0.44029
0.27274;0.75427
0.27097;0.92376
0.27012;0.30801
0.26871;0.49631
0.2668;0.02677
0.26486;0.71342
0.26376;0.90797
0.26318;0.98538
0.26081;0.49528
0.26062;0.31918
0.25904;0.94433
0.2585;0.79296
0.25595;0.22425
0.25578;0.05104
0.25438;0.53195
0.25168;0.93914
0.25118;0.76208
0.25036;0.41911
0.24728;0.01676
0.24453;0.95058
0.24342;0.57643
0.24016;0.16146
0.23908;0.05051
0.23799;0.50907
0.23247;0.2759
0.2313;0.05783
0.22629;0.0589
0.22349;0.52272
0.22345;0.2907
0.22207;0.04689
0.2214;0.21552
0.2214;0.82986
0.21724;0.0239
0.21705;0.12547
0.21686;0.81335
0.21546;0.31978
0.21385;0.23272
0.2102;0.04522
0.20935;0.68552
0.20489;0.23998
0.20386;0.11546
0.20264;0.74953
0.20074;0.06884
0.1975;0.86883
0.19717;0.04293
0.19405;0.23184
0.19283;0.0482
0.1928;0.84856
0.19264;0.32187
0.1917;0.95756
0.18975;0.17172
0.18805;0.04351
0.18588;0.64015
0.18585;0.93373
0.18431;0.32673
0.18224;0.1148
0.18151;0.61555
0.1796;0.78064
0.17799;0.06363
0.17761;0.60484
0.17621;0.39207
0.1761;0.93031
0.17443;0.05371
0.17422;0.23971
0.17191;0.04897
0.17104;0.1614
0.17064;0.80064
0.17003;0.45744
0.16905;0.9554
0.16876;0.04312
0.16782;0.77516
0.16749;0.19448
0.16525;0.17483
0.1632;0.05162
0.16298;0.1218
0.16188;0.30452
0.16089;0.84118
0.15913;0.05097
0.15815;0.8003
0.15766;0.17821
0.15615;0.31052
0.15539;0.93021
0.1546;0.06894
0.15437;0.1415
0.15326;0.26086
0.15293;0.05867
