Base_normalized;Atrial_Side_normalized
0.86572;0.83384
0.86445;0.98491
0.86438;0.72118
0.86417;0.19243
0.86358;0.31086
0.86324;0.52656
0.86292;0.78292
0.86273;0.06217
0.86098;0.32763
0.86081;0.45865
0.86033;0.5293
0.85991;0.93498
0.8597;0.89816
0.8593;0.98633
0.85818;0.43797
0.85775;0.00553
0.85674;0.9392
0.85592;0.1842
0.85583;0.9884
0.85558;0.8394
0.85463;0.79154
0.85458;0.05342
0.85451;0.71704
0.85416;0.90307
0.85413;0.15635
0.85368;0
0.85258;0.29484
0.85214;0.95521
0.8519;0.53267
0.85176;0.84204
0.85033;0.97849
0.85012;0.47554
0.84996;0.92865
0.84987;0.16806
0.84954;0.36087
0.8478;0.49956
0.84743;0.63678
0.84736;0.57688
0.84724;0.92686
0.84669;0.34159
0.84633;0.97852
0.84588;0.85513
0.84567;0.01614
0.84566;0.14339
0.84525;0.90106
0.84517;0.94752
0.84378;0.38508
0.84374;0.07364
0.84235;0.95193
0.84229;0.26819
0.84188;0.33448
0.84149;0.10728
0.8414;0.66977
0.84113;0.00312
0.84081;0.03941
0.84033;0.88089
0.84;0.97665
0.83952;0.81644
0.83951;0.64324
0.83882;0.42485
0.8372;0.02905
0.83718;0.95724
0.83699;0.87785
0.83677;0.59986
0.83666;0.24394
0.8362;0.1868
0.83593;0.0675
0.8359;0.70112
0.83538;0.00142
0.83518;0.40543
0.83466;0.96124
0.83454;0.49193
0.83407;0.85075
0.83399;0.91962
0.83351;0.9794
0.83344;0.27902
0.83313;0.21182
0.83299;0.04227
0.83294;0.6047
0.83284;0.12867
0.83193;0.71993
0.83181;0.94475
0.8305;0.17793
0.83017;0.00675
0.83001;0.58113
0.83;0.6275
0.82961;0.74882
0.82956;0.84167
0.82955;0.91312
0.82861;0.47143
0.82859;0.28419
0.82854;0.98051
0.827;0.92708
0.82647;0.01342
0.8264;0.38344
0.82618;0.06534
0.8261;0.86026
0.82584;0.80359
0.82491;0.98268
0.8246;0.7566
0.82321;0.51566
0.82298;0.15639
0.82285;0.69363
0.8226;0
0.8209;0.97233
0.82081;0.6482
0.82077;0.93638
0.82017;0.47849
0.82014;0.38451
0.81999;0.55376
0.81995;0.74758
0.81869;0.30477
0.8186;0.67115
0.81775;0.45265
0.81764;0.20189
0.8174;0.98402
0.81708;0.12417
0.81665;0.58436
0.81662;0.95215
0.81634;0.24101
0.81616;0.81958
0.8158;0.70951
0.81571;0.40847
0.81548;0.86821
0.81547;0.32704
0.81523;0.65074
0.81445;0.20082
0.81441;0.55112
0.81418;0.11661
0.81402;0.95785
0.81269;0
0.81231;0.75356
0.81154;0.59985
0.81107;0.95077
0.81031;0.51212
0.81017;0.69117
0.80989;0.85013
0.80951;0.75267
0.80949;0.08984
0.80946;0.98348
0.80807;0.60557
0.80765;0
0.80685;0.08462
0.80636;0.53049
0.80616;0.83046
0.80586;0.98491
0.80459;0.43544
0.80448;0.75994
0.80361;0.16765
0.80309;0.55059
0.80241;0.88089
0.80164;0.51889
0.8014;0.10218
0.80092;0.00337
0.80083;0.95507
0.80017;0.58004
0.79922;0.63313
0.79886;0.2036
0.79881;0.46237
0.79719;0.36295
0.79672;0.09967
0.79621;0.79958
0.79608;0.9399
0.79581;0.01878
0.7955;0.47389
0.7939;0.4089
0.79385;0.19445
0.79376;0.97905
0.79223;0.33034
0.79159;0.09216
0.79081;0.50766
0.79063;0.97571
0.7896;0.86219
0.78928;0.44188
0.78859;0.68469
0.78828;0.29541
0.78816;0.18726
0.7877;0.07503
0.78719;0.97765
0.78698;0.40991
0.78569;0.8066
0.78497;0.0479
0.78462;0.1874
0.78451;0.30182
0.78336;0.43135
0.78231;0.91161
0.78149;0.13025
0.77892;0.10946
