Base_normalized;Atrial_Side_normalized
0.99646;0.95195
0.9955;0.61422
0.99161;0.92275
0.9877;0.1715
0.98362;0.12677
0.98334;0.82872
0.98131;0.47275
0.98008;0.07468
0.97759;0.33417
0.97514;0.1051
0.9745;0.02681
0.97343;0.7949
0.97044;0.39321
0.96862;0.04545
0.96728;0.24476
0.96293;0.76797
0.96204;0
0.96047;0.42761
0.95868;0.18747
0.95621;0
0.95224;0.80828
0.95157;0.29987
0.95055;0.00474
0.94706;0.71854
0.94585;0.39687
0.94384;0.22331
0.94157;0.04269
0.93681;0.84462
0.93479;0.70282
0.93469;0.40016
0.93364;0.02214
0.92552;0.05107
0.92427;0.82195
0.92274;0.35382
0.91909;0.61856
0.91499;0.04516
0.90928;0.56781
0.90904;0.30628
0.90681;0.03329
0.90554;0.81619
0.89765;0.06641
0.89419;0.81752
0.89107;0.54781
0.88743;0.3605
0.88655;0.04748
0.8829;0.78854
0.88093;0.52857
0.87422;0.60506
0.87416;0.0631
0.8714;0.82794
0.86653;0.52058
0.8622;0.05545
0.85847;0.78936
0.85492;0.5425
0.84961;0.80223
0.84895;0.07128
0.84424;0.39283
0.8432;0.79578
0.84254;0.16121
0.83967;0.02175
0.83602;0.97161
0.83531;0.99561
0.83469;0.98895
0.83432;0.32735
0.8341;0.99619
0.83225;0.16426
0.83213;0.01616
0.83201;0.09197
0.83193;0.96862
0.83097;0.2463
0.82933;0.99588
0.82746;0.94488
0.82477;0.33396
0.82364;0.99485
0.82343;0.0161
0.82244;0.3933
0.82236;0.91391
0.82203;0.12148
0.82137;0.1944
0.82134;0.99473
0.82126;0.99487
0.81993;0.3091
0.81903;0.44875
0.81699;0.98029
0.81683;0.88512
0.81634;0.22051
0.81431;0.95979
0.81406;0.47066
0.81404;0.99326
0.81289;0.50377
0.81245;0.18742
0.81186;0.31736
0.81177;0.02043
0.81155;0.92782
0.81063;0.86525
0.80768;0.45564
0.80731;0.20062
0.80697;0.99466
0.80689;0.38156
0.80534;0.58192
0.80461;0.24331
0.80344;0.48537
0.80243;0.61146
0.80233;0.03578
0.80168;0.88291
0.80059;0.97231
0.80021;0.67149
0.79913;0.54771
0.7981;0.3779
0.79724;0.16805
0.79672;0.02434
0.79667;0.70743
0.79552;0.95528
0.79345;0.75753
0.79157;0.43425
0.79091;0.08137
0.79085;0.56724
0.79044;0.83735
0.7892;0.6738
0.78908;0.31616
0.78878;0.15807
0.78729;0.48247
0.78726;0.75528
0.78454;0.32308
0.7818;0.87047
0.78069;0.60067
0.77947;0.44923
0.77898;0.03401
0.77657;0.63291
0.77525;0.18836
0.77323;0.43548
0.77187;0.71097
0.77141;0.92775
0.76779;0.08427
0.76552;0.55058
0.76263;0.86877
0.75944;0.10304
0.75575;0.66688
0.75467;0.15709
0.75061;0.20856
0.749;0.67873
0.74758;0.29726
0.74055;0.53894
0.74035;0.16207
0.73784;0.8845
0.73128;0.13816
0.73059;0.7493
0.72483;0.24921
0.72041;0.80189
0.7198;0.20833
0.71685;0.04952
0.71393;0.67033
0.70633;0.45654
0.70589;0.84366
0.70554;0
0.70227;0.18281
0.69915;0
0.69709;0.20003
0.68975;0.02424
0.68902;0.38462
0.6856;0
0.68364;0.61048
0.68126;0.2903
0.67673;0.03038
0.67669;0.56868
0.67225;0.82362
0.66901;0.92275
0.66716;0.22114
0.66515;0
0.66288;0.18426
0.65878;0.62247
0.65379;0.24709
0.6515;0.02658
0.64951;0.73248
0.64757;0.36561
0.6438;0.56372
0.64154;0.21895
0.63779;0.0228
0.63442;0.43247
0.63393;0
0.62977;0.70077
0.62708;0.17778
0.62346;0.53841
0.62118;0.86999
0.62055;0.28333
0.61493;0.86341
0.61225;0.72488
0.61219;0
0.61165;0.15315
0.60842;0.86614
0.60454;0.60888
0.60405;0.07265
0.60082;0.70631
0.59688;0.39801
0.59648;0.56911
0.59119;0.33369
0.58983;0.70275
0.58858;0.00453
0.58775;0.81478
0.58627;0.91256
0.57939;0.17567
0.57872;0.69515
0.57667;0.42799
0.5761;0.90556
0.57558;0.77612
0.56879;0.54326
0.5647;0.14733
0.56273;0.50091
0.56047;0.59841
0.55665;0.32885
0.55395;0.76202
0.54866;0.81257
0.5483;0.23529
0.54568;0
0.54385;0.00556
0.54168;0.73034
0.53652;0.85894
0.53636;0.22574
0.53571;0
0.5323;0.64038
0.52999;0.16386
0.52768;0
0.52628;0.35809
0.52078;0.65437
0.51981;0.01957
0.519;0.50028
0.5179;0.88409
0.51504;0.60035
0.51191;0.4866
0.5068;0.10631
0.50547;0.76532
0.50545;0.88935
0.50212;0.46482
0.50174;0.01749
0.50168;0.33345
0.49864;0.84742
0.4926;0.87065
0.49203;0.58681
0.48957;0.31511
0.4879;0.51978
0.48479;0.03221
0.4847;0.81337
0.48112;0.90727
0.47896;0.36768
0.47493;0.00417
0.47255;0.45556
0.47151;0.66183
0.47091;0.22931
0.46711;0.8647
0.46397;0.03694
0.4592;0.23542
0.4591;0.78397
0.4577;0.0268
0.45713;0.38376
0.45542;0.57076
0.45329;0.85762
0.45021;0.02782
0.44813;0.51879
0.44675;0.20532
0.44237;0.74792
0.44206;0.39898
0.44141;0.13654
0.43556;0.03359
0.43487;0.21123
0.42874;0.56106
0.42659;0.21472
0.42461;0.82238
0.4219;0.09268
0.41519;0.69023
0.41443;0.36809
0.41214;0.17443
0.40996;0.02084
0.40856;0.79467
0.40408;0.38283
0.39957;0.045
0.39957;0.69637
0.39704;0.22862
0.39346;0.44881
0.39097;0.05698
0.38842;0.69576
0.38131;0.17524
0.3777;0.75637
0.37236;0.01353
0.37023;0.73465
0.36787;0.24713
0.36597;0.02169
0.36442;0.64262
0.36255;0.24735
0.35728;0.35486
0.35581;0.14289
0.3557;0.72954
0.3525;0.00203
0.34996;0.26764
0.34836;0.41672
0.34499;0.58519
0.34396;0.86575
0.34292;0.02326
0.33755;0.49854
0.33356;0.22782
0.32984;0.02823
0.32483;0.66938
0.31981;0.27043
0.31963;0.03458
0.31602;0.92021
0.31287;0.07547
0.31159;0.66073
0.31019;0.91533
0.30935;0.524
0.3077;0.01838
0.30716;0.26118
0.30246;0.71426
0.30144;0.21275
0.29824;0.01596
0.29496;0.71171
0.2915;0.23992
0.28973;0.48426
0.28817;0.05859
0.28547;0.4084
0.28461;0.04252
0.27927;0.89591
0.27862;0.38699
0.27692;0.13862
0.27338;0.72445
0.27328;0.51093
0.27279;0.14271
0.27226;0.00754
0.2678;0.15076
0.26678;0.37609
0.26426;0.07336
0.26228;0.01131
0.2603;0.13782
0.26012;0.62193
0.25908;0.80477
0.25468;0.01158
0.25346;0.88796
0.25346;0.38902
0.25217;0.16582
0.2516;0.64724
0.24817;0.07149
0.24573;0.84754
0.24543;0.01879
0.24484;0.71368
0.24318;0.43825
0.2426;0.15244
0.24003;0.85811
0.23849;0.18888
0.23553;0.03263
0.23244;0.19395
0.23236;0.70606
0.2288;0.02329
0.22854;0.60647
0.22814;0.14353
0.22701;0.92709
0.22451;0.41739
0.22294;0.23905
0.22262;0.02166
0.22056;0.78148
0.21973;0.16944
0.21791;0
0.21709;0.40329
0.21275;0.79768
0.21175;0.38017
0.2115;0.12345
0.21022;0.72261
0.21001;0.22917
0.20914;0.5791
0.20884;0.00205
0.20575;0.16506
0.20272;0.91442
0.20017;0.21052
0.19853;0
0.19794;0.32459
0.197;0.78871
0.19428;0.11794
0.19189;0.76691
0.19175;0.61718
0.19132;0.29953
0.1859;0.17273
0.18026;0.86717
0.17768;0.18309
0.17694;0.28952
0.17635;0.0489
0.17171;0.84271
0.17062;0.55156
0.17047;0.0292
0.16986;0.27816
0.16868;0.15186
0.16855;0.68746
0.16324;0.09211
0.16134;0.71197
0.16089;0.01705
0.16003;0.5233
0.15863;0.82959
0.15835;0.10934
0.15707;0.92431
0.15535;0.23389
0.15389;0.37188
0.15334;0.00359
0.15224;0.12512
0.15065;0.78711
0.14747;0.44996
0.14691;0.25019
