Base_normalized;Atrial_Side_normalized
0.44574;0.9815
0.41912;0.97272
0.47673;0.97002
0.38348;0.96958
0.43987;0.96879
0.49622;0.96439
0.43012;0.96399
0.40383;0.96298
0.39609;0.95948
0.46838;0.95735
0.45196;0.94915
0.37807;0.94868
0.36187;0.94727
0.62279;0.94516
0.60061;0.93251
0.58923;0.93119
0.44684;0.93068
0.31478;0.92953
0.33954;0.92792
0.42358;0.91908
0.47751;0.9183
0.52279;0.91025
0.6775;0.90823
0.49258;0.90723
0.643;0.90549
0.50465;0.90405
0.28304;0.90401
0.56108;0.9035
0.61365;0.90185
0.43464;0.89793
0.6544;0.89632
0.72009;0.8878
0.15383;0.88522
0.30758;0.88313
0.27271;0.88278
0.89328;0.87607
0.77339;0.87534
0.46808;0.87471
0.74776;0.87418
0.40376;0.87204
0.07757;0.87188
0.09381;0.86775
0.08853;0.8673
0.44842;0.86632
0.23779;0.8654
0.58597;0.86325
0.53612;0.85994
0.54753;0.85724
0.24545;0.85626
0.66605;0.85383
0.83801;0.85286
0.21752;0.85133
0.20825;0.85088
0.70648;0.85077
0.78676;0.84879
0.81515;0.84694
0.19626;0.84559
0.08054;0.84431
0.69573;0.84005
0.75897;0.83577
0.48433;0.83409
0.18218;0.8337
0.50993;0.83263
0.82407;0.82977
0.20172;0.82624
0.3374;0.82571
0.22591;0.82426
0.44183;0.82345
0.47659;0.82276
0.87889;0.82202
0.68744;0.82124
0.17415;0.81943
0.80245;0.81924
0.54236;0.81731
0.84555;0.81649
0.16507;0.81379
0.38701;0.80814
0.40774;0.80632
0.28795;0.80166
0.14431;0.80064
0.83246;0.80061
0.85406;0.80039
0.50409;0.80035
0.91506;0.79787
0.93593;0.79768
0.5194;0.795
0.65637;0.79426
0.13672;0.79296
0.863;0.79137
0.39223;0.79118
0.90105;0.79022
0.59733;0.78841
0.87128;0.78608
0.95869;0.78218
0.47151;0.78105
0.94909;0.78056
0.10044;0.77903
0.36985;0.77533
0.9233;0.77111
0.41444;0.76622
0.29548;0.76558
0.44336;0.7618
0.48444;0.75004
0.25257;0.74818
0.648;0.7479
0.58301;0.74355
0.15234;0.74274
0.55121;0.74198
0.39139;0.73654
0.71441;0.73496
0.11112;0.73098
0.6039;0.71462
0.50349;0.71209
0.6704;0.70972
0.78463;0.7096
0.68029;0.70545
0.77787;0.70147
0.39963;0.70017
0.76681;0.69511
0.30598;0.69483
0.29947;0.68918
0.3524;0.68644
0.11715;0.68338
0.57962;0.68177
0.2057;0.68017
0.53038;0.67311
0.4238;0.66961
0.70692;0.6687
0.50064;0.66681
0.24299;0.66327
0.36952;0.66069
0.75571;0.65865
0.51086;0.65845
0.5439;0.65207
0.59602;0.65125
0.74163;0.65043
0.52233;0.64811
0.41448;0.64753
0.65901;0.64055
0.57626;0.64047
0.64054;0.63921
0.36135;0.63815
0.5402;0.6368
0.13223;0.63506
0.24869;0.6297
0.38422;0.62736
0.44554;0.62718
0.49694;0.62718
0.19722;0.62695
0.79666;0.62576
0.39783;0.62548
0.25714;0.62454
0.27732;0.62384
0.35579;0.62091
0.88481;0.6197
0.33059;0.61844
0.82868;0.61477
0.81759;0.6
0.09067;0.59979
0.45793;0.59908
0.64695;0.59499
0.23388;0.59494
0.12115;0.59481
0.17327;0.59141
0.21917;0.58384
0.45228;0.58242
0.41749;0.57562
0.28309;0.57439
0.33902;0.57059
0.06295;0.56805
0.07606;0.56647
0.14395;0.56576
0.62955;0.56558
0.94191;0.56556
0.60403;0.56514
0.1076;0.56376
0.71282;0.56353
0.48661;0.56261
0.50735;0.56235
0.34819;0.56068
0.39675;0.5606
0.57122;0.56032
0.26843;0.55635
0.64391;0.55384
0.63913;0.55357
0.62245;0.55138
0.16418;0.55
0.32344;0.54431
0.1146;0.54378
0.65327;0.54233
0.68734;0.53963
0.21489;0.53859
0.90556;0.53345
0.35249;0.52346
0.61765;0.52076
0.87306;0.51997
0.93533;0.51909
0.89231;0.51665
0.42353;0.51161
0.22445;0.50941
0.15952;0.50836
0.7361;0.50804
0.53576;0.50369
0.10354;0.50064
0.52222;0.50034
0.79136;0.50005
0.08529;0.49746
0.78082;0.49306
0.45214;0.49087
0.37019;0.49018
0.41912;0.48941
0.49882;0.4835
0.59789;0.48267
0.78642;0.48233
0.12595;0.47463
0.58946;0.47196
0.61413;0.47001
0.50627;0.4699
0.09717;0.46731
0.14067;0.46559
0.29079;0.46532
0.58238;0.46246
0.43167;0.46167
0.59403;0.45947
0.47077;0.45916
0.43721;0.45554
0.16985;0.4466
0.33382;0.4447
0.51183;0.44241
0.48697;0.43853
0.05416;0.43538
0.05509;0.43254
0.33915;0.42976
0.68711;0.42569
0.07141;0.42443
0.85908;0.42241
0.19789;0.42153
0.4995;0.42067
0.12298;0.41624
0.27366;0.4155
0.3557;0.41469
0.67506;0.41388
0.63771;0.41337
0.64926;0.40441
0.18126;0.40345
0.60878;0.39636
0.73202;0.39561
0.76985;0.39511
0.04979;0.39096
0.26654;0.39028
0.44554;0.38613
0.46288;0.38132
0.13122;0.37931
0.61866;0.37692
0.13463;0.37437
0.40434;0.36891
0.70345;0.36867
