Base_normalized;Atrial_Side_normalized
0.13747;0.0932
0.13737;0.74488
0.13564;0.3333
0.13184;0.5
0.12744;0.13014
0.12172;0.79744
0.117;0.18239
0.10803;0.29553
0.10213;0.10181
0.09252;0.07465
0.08982;0.45089
0.08097;0.76837
0.08086;0.18566
0.07126;0.39254
0.07073;0.11022
0.06807;0.77023
0.0619;0.45317
0.06088;0.19856
0.05437;0.12291
0.05123;0.36468
0.04912;0.13043
0.04244;0.80891
0.04033;0.24766
0.03257;0.0266
0.0325;0.88261
0.03231;0.16667
0.03122;0.52109
0.02975;0.35718
0.02417;0.14299
0.02361;0.52525
0.02206;0.33376
0.01894;0.66755
0.01834;0.06468
0.017;0.21014
0.01653;0.41347
0.01508;0.64724
0.01457;0.01986
0.01225;0.4282
0.01204;0.94701
0.01163;0.27358
0.00848;0.17049
0.00827;0.67147
0.00709;0.03306
0.0068;0.53143
0.00354;0.59315
0.00314;0.19585
0.00175;0.5598
0.00147;0.1205
0.00046;0.37125
0.00021;0.79999
0;0.71061
0;0.14286
0;0.28333
