Base_normalized;Atrial_Side_normalized
0.44336;0.26219
0.43967;0.80049
0.43632;0.58666
0.43466;0.23005
0.43338;0.07674
0.42888;0.59697
0.42549;0.47872
0.4251;0.30108
0.42509;0.04129
0.42048;0.72434
0.41947;0.3582
0.4184;0.13535
0.41667;0.59769
0.41647;0.2591
0.41627;0.89538
0.41501;0.77492
0.41398;0.01898
0.41242;0.09712
0.41202;0.34617
0.4095;0.88923
0.40928;0.2224
0.40468;0.10721
0.40306;0.36119
0.39746;0.72006
0.39599;0.08608
0.39154;0.00227
0.3833;0.08298
0.3811;0.26239
0.37768;0.43138
0.37746;0.7689
0.37056;0.06623
0.36756;0.57164
0.36419;0.77513
0.36053;0.04456
0.35961;0.5614
0.35804;0.85928
0.35556;0.09282
0.35381;0.31027
0.35149;0.65578
0.35065;0.92163
0.35025;0.1667
0.34685;0.00787
0.34556;0.35434
0.34184;0.77035
0.34078;0.17693
0.33855;0.34611
0.33389;0.03316
0.33312;0.6224
0.33271;0.83539
0.32614;0.14582
0.32466;0.79145
0.318;0.02421
0.31752;0.91666
0.31133;0.12073
0.31049;0.80004
0.30462;0.89326
0.30324;0.38487
0.2978;0.44403
0.2973;0.17014
0.2913;0.55218
0.29022;0.09474
0.28582;0.85017
0.28187;0.45365
0.28048;0.7143
0.28046;0.08456
0.27768;0.89135
0.27465;0.45209
0.27455;0.1959
0.27324;0.0464
0.272;0.80462
0.26941;0.13917
0.26618;0.46918
0.26453;0.04908
0.25629;0.22309
0.25295;0.90994
0.25266;0.11381
0.2488;0.69105
0.24494;0.05823
0.24175;0.36946
0.2359;0.5935
0.23566;0.07786
0.22861;0.0536
0.22707;0.88283
0.22096;0.66614
0.22038;0.0556
0.21786;0.85367
0.21355;0.0535
0.21128;0.31233
0.20777;0.14702
0.20586;0.58197
0.20268;0.09608
0.19684;0.20511
0.19533;0.09338
0.19214;0.47809
0.18896;0.62559
0.18709;0.06792
0.18269;0.3677
0.17708;0.90033
0.17478;0.04406
0.17194;0.66642
0.17124;0.16742
0.16571;0.18012
0.16285;0.77382
0.16111;0.05202
0.15353;0.04706
0.14993;0.7533
0.14858;0.20743
0.14387;0.06637
0.13528;0.49855
0.13441;0.7343
0.13392;0.09313
0.12394;0.82505
0.12176;0.31635
0.12007;0.10123
0.11363;0.04428
0.10768;0.01657
0.1075;0.33525
0.10462;0.20523
0.10267;0.41863
0.102;0.05207
0.10081;0.69307
0.10068;0.88217
0.09922;0.48071
0.0961;0.04272
0.08965;0.07159
0.08785;0.44969
0.07868;0.37184
0.07726;0.09946
0.06884;0.02499
0.06088;0.0611
0.05812;0.70974
0.05514;0.21716
0.05234;0.72729
0.04826;0.06394
0.04688;0.81617
0.04423;0.39687
0.04216;0.13694
0.03984;0.64351
0.03514;0.2347
0.03337;0.07617
0.03106;0.81178
0.03057;0.36798
0.02381;0.34015
0.02234;0.16647
0.02056;0.84045
0.01935;0.03807
0.01675;0.27504
0.0148;0.48378
0.01395;0.33108
0.01339;0.12484
0.0072;0.4692
0.00712;0.29647
0.00422;0.09603
0.00267;0.29032
0.00228;0.78319
0.00137;0.29375
0.00008;0.04724
