Base_normalized;Atrial_Side_normalized
0.22371;0.59471
0.06575;0.59181
0.77294;0.58437
0.18215;0.58013
0.53362;0.57887
0.62729;0.57883
0.70042;0.57772
0.42515;0.57681
0.14533;0.57423
0.11741;0.57342
0.54777;0.57291
0.92761;0.5728
0.6657;0.57259
0.13719;0.56839
0.95765;0.5676
0.4045;0.56502
0.59515;0.56367
0.5902;0.56313
0.07726;0.56271
0.30995;0.55817
0.2506;0.55797
0.57468;0.55651
0.12605;0.55592
0.23653;0.55517
0.51707;0.55445
0.49256;0.55122
0.07069;0.55049
0.22779;0.54973
0.44866;0.54837
0.82369;0.54828
0.61349;0.54706
0.38325;0.5463
0.20301;0.54164
0.84734;0.53853
0.94164;0.53724
0.76208;0.53454
0.21114;0.53185
0.01434;0.52986
0.16411;0.52882
0.26643;0.52834
0.68915;0.52567
0.26238;0.52384
0.71866;0.52033
0.3352;0.51858
0.04163;0.51787
0.09136;0.51723
0.17532;0.51588
0.89923;0.51459
0.74926;0.51212
0.64306;0.51183
0.11555;0.50972
0.14583;0.50871
0.18621;0.50545
0.69464;0.50542
0.7126;0.50309
0.41403;0.4984
0.44033;0.49681
0.34003;0.49549
0.48574;0.49378
0.10112;0.49322
0.27072;0.49206
0.1378;0.49089
0.76869;0.48848
0.65081;0.486
0.55981;0.48457
0.29973;0.48404
0.15672;0.48404
0.23997;0.48388
0.01402;0.48104
0.02565;0.47945
0.67877;0.47832
0.21546;0.47722
0.32698;0.47702
0.24656;0.47665
0.20304;0.47314
0.58326;0.47254
0.23225;0.47175
0.11101;0.47051
0.95062;0.47012
0.88551;0.46375
0.05069;0.45829
0.03167;0.45579
0.49755;0.45466
0.37277;0.45414
0.1731;0.45314
0.03753;0.45224
0.87119;0.44995
0.16046;0.44606
0.56847;0.44573
0.22159;0.4408
0.53836;0.44042
0.59734;0.43959
0.08745;0.4395
0.30979;0.43897
0.35957;0.43863
0.14823;0.43596
0.36925;0.43405
0.12595;0.43326
0.45831;0.43236
0.28582;0.43219
0.09179;0.43115
0.06408;0.43019
0.3148;0.42769
0.32049;0.42678
0.10161;0.42566
0.96505;0.42508
0.60937;0.42422
0.52187;0.42216
0.50318;0.42193
0.04301;0.4207
0.83652;0.4197
0.15457;0.41871
0.38198;0.41032
0.34913;0.4095
0.24033;0.4072
0.59021;0.40589
0.07053;0.40569
0.27505;0.40549
0.09745;0.40467
0.25663;0.40401
0.39235;0.40051
0.40906;0.39852
0.13435;0.39832
0.93561;0.39754
0.08566;0.39657
0.6254;0.39514
0.21455;0.39181
0.1217;0.39093
0.46686;0.39
0.46182;0.38999
0.64053;0.38954
0.23235;0.38676
0.90381;0.38547
0.19315;0.38534
0.41994;0.38514
0.20818;0.38339
0.74681;0.38331
0.75686;0.38051
0.80833;0.38029
0.11694;0.37881
0.14299;0.37751
0.7011;0.37518
0.91787;0.37415
0.22489;0.37116
0.83053;0.37063
0.89473;0.36552
0.26964;0.3653
0.16959;0.36354
0.04727;0.36338
0.25999;0.36138
0.87963;0.36122
0.47407;0.3606
0.23625;0.36015
0.67462;0.35891
0.02565;0.3586
0.07478;0.35821
0.842;0.35596
0.07898;0.34916
0.20047;0.3487
0.21623;0.34696
0.40258;0.34341
0.06913;0.34071
0.05459;0.33685
0.24505;0.33679
0.92784;0.33339
0.73289;0.33195
0.09859;0.33053
0.05873;0.33015
0.13182;0.32973
0.30615;0.32919
0.12487;0.32727
0.14892;0.32513
0.35475;0.32462
0.30205;0.32404
0.18584;0.32357
0.47874;0.31779
0.88617;0.31466
0.97086;0.31366
0.03235;0.3131
0.28582;0.3121
0.76894;0.3101
0.06412;0.30949
0.61566;0.30948
0.42783;0.30835
0.68727;0.30554
0.09086;0.30332
0.43879;0.30264
0.81578;0.30156
0.6502;0.30084
0.66654;0.30067
0.80031;0.29874
0.6441;0.29654
0.52242;0.29445
0.38402;0.29412
0.11448;0.29304
0.2532;0.29146
0.01908;0.29005
0.20623;0.28955
0.01364;0.28785
0.08556;0.28769
0.27654;0.28756
0.62836;0.28715
0.54765;0.2842
0.65944;0.28365
0.38849;0.27935
0.44316;0.27857
0.33223;0.27812
0.54172;0.27733
0.56057;0.27528
0.72499;0.27324
0.14327;0.27186
0.07284;0.27068
0.31211;0.26941
0.03907;0.26885
0.26344;0.26855
0.42476;0.26636
0.74287;0.26256
0.26916;0.258
0.78666;0.25756
0.82585;0.25695
0.1113;0.25625
0.46315;0.2551
0.33799;0.25495
0.02767;0.25344
0.29544;0.25329
0.1196;0.25006
0.13932;0.24648
0.93289;0.24536
0.12864;0.24312
0.43226;0.24108
0.10006;0.24054
0.76618;0.23957
0.03433;0.23827
0.36768;0.23746
0.02239;0.23674
0.73726;0.23411
0.37716;0.23375
0.1081;0.23245
0.51292;0.23222
0.24664;0.23028
0.92169;0.2282
0.3959;0.22629
0.60874;0.22617
0.04784;0.22553
0.53299;0.22518
0.01581;0.2235
0.09567;0.22283
0.51897;0.2227
0.73169;0.22222
0.18067;0.21941
0.71718;0.21765
0.7063;0.21548
0.59786;0.21258
0.15858;0.21237
0.7799;0.21072
0.22662;0.21015
0.45656;0.20888
0.19259;0.20742
0.5069;0.20479
0.12052;0.20472
0.67849;0.20327
0.65429;0.2014
0.5279;0.20085
0.95303;0.20065
0.14525;0.20044
0.56746;0.19971
0.08815;0.19815
0.17795;0.19661
0.06779;0.19625
0.89152;0.19539
0.03928;0.19399
0.74948;0.19145
0.0246;0.18987
0.25373;0.18955
0.41169;0.18687
0.07369;0.18644
0.44204;0.18642
0.31812;0.18442
0.26579;0.18354
0.4853;0.18269
0.32626;0.18246
0.70004;0.18235
0.18517;0.18094
0.19682;0.1799
0.23269;0.17761
0.79348;0.1767
0.28479;0.1756
0.40097;0.17548
0.64761;0.17541
0.10361;0.17249
0.13163;0.17169
0.49574;0.17085
0.12611;0.17075
0.09637;0.16838
0.46501;0.16593
0.47046;0.16497
0.53987;0.1644
0.9458;0.16398
0.54973;0.16244
0.42418;0.16213
0.30498;0.1621
0.87323;0.16147
0.17295;0.16036
0.43608;0.16031
0.15744;0.15702
0.04473;0.15604
0.21421;0.15221
0.67161;0.15113
0.96521;0.15
0.31107;0.14973
0.20061;0.14911
0.18851;0.14816
0.61829;0.14657
0.69547;0.14458
0.3877;0.14303
0.58116;0.14265
0.57602;0.14248
0.35897;0.14046
0.46045;0.14022
0.01648;0.13989
0.06878;0.13831
0.44894;0.13651
0.16562;0.13456
0.28128;0.13431
0.1156;0.13394
0.22069;0.13353
0.7566;0.13348
0.28961;0.13102
0.08477;0.12913
0.91024;0.12586
0.10784;0.12352
0.00966;0.1222
0.40673;0.12179
0.60375;0.12012
0.02911;0.12004
0.50149;0.11614
0.16982;0.11339
0.55759;0.11294
0.15293;0.11077
0.4743;0.10994
0.64003;0.10976
0.15654;0.10914
0.33715;0.10892
0.41684;0.10845
0.36774;0.1082
0.24923;0.10777
0.27224;0.10771
0.24052;0.10427
0.12151;0.1038
0.17927;0.1011
0.86778;0.09993
0.73043;0.0971
0.19289;0.0953
0.34909;0.09423
0.62956;0.09254
0.29991;0.0917
0.72305;0.09155
0.18328;0.08945
0.10023;0.08618
0.29539;0.08251
0.08976;0.08149
0.82272;0.08119
0.42269;0.08052
0.07076;0.07819
0.14913;0.07674
0.84252;0.07666
0.00993;0.07388
0.18731;0.07363
0.21957;0.07306
0.21016;0.07151
0.16109;0.0711
0.95954;0.06952
0.68748;0.06894
0.39687;0.06814
0.84977;0.06532
0.50776;0.06447
0.03551;0.06187
0.32429;0.06112
0.43826;0.06033
0.12973;0.05938
0.01908;0.05589
0.52147;0.05176
0.20474;0.05022
0.06119;0.04956
0.80637;0.04739
0.70419;0.04651
0.85879;0.04536
0.83729;0.04513
0.04288;0.04349
0.17113;0.04291
0.10803;0.04231
0.88621;0.04216
0.24344;0.04113
0.26182;0.04087
0.75631;0.04057
0.69685;0.03989
0.08213;0.03761
0.92734;0.03714
0.77832;0.03614
0.74337;0.0355
0.18699;0.03545
0.14488;0.03439
0.13878;0.03367
0.79869;0.03354
0.02567;0.03322
0.58007;0.03187
0.71716;0.03184
0.01312;0.03143
0.42912;0.02979
0.90238;0.02854
0.3772;0.02769
0.94913;0.02701
0.56983;0.02577
0.46537;0.02495
0.19609;0.0225
0.51273;0.02201
0.45422;0.02183
0.75017;0.02039
0.83045;0.0201
0.94104;0.0197
0.79213;0.01953
0.88059;0.01943
0.49098;0.01825
0.64689;0.01786
0.78537;0.01736
0.28825;0.01708
0.04931;0.01653
0.5031;0.01629
0.89603;0.01592
0.25361;0.0157
0.95608;0.01569
0.54353;0.01552
0.96858;0.01433
0.81506;0.01375
0.38415;0.0134
0.66333;0.01249
0.73603;0.01185
0.13103;0.0118
0.07205;0.01177
0.18092;0.01156
0.55799;0.01127
0.91737;0.01116
0.10118;0.01055
0.60776;0.01001
0.34204;0.00975
0.44194;0.00925
0.31067;0.00924
0.56369;0.00921
0.76185;0.00873
0.65425;0.00846
0.3305;0.00843
0.27686;0.00802
0.58699;0.00763
0.6727;0.00736
0.22994;0.00717
0.00656;0.00664
0.48065;0.00656
0.39005;0.00641
0.4223;0.00606
0.36832;0.00583
0.76425;0.00571
0.77511;0.00565
0.31829;0.00553
0.40986;0.00511
0.24707;0.00439
0.53268;0.00434
0.72574;0.00413
0.09101;0.004
0.59415;0.00385
0.01964;0.00384
0.81926;0.00325
0.35988;0.00304
0.63788;0.00247
0.09548;0.00234
0.29372;0.00134
0.69385;0.00125
0.68201;0.00077
0.16657;0.00072
0.10568;0.00057
0.22454;0.00056
0.14832;0.00053
0.12372;0.00045
0.87294;0
0.63128;0
0.47032;0
0.30487;0
0.26641;0
0.20597;0
0.19478;0
0.14431;0
0.11685;0
0.08781;0
0.05622;0
