Base_normalized;Atrial_Side_normalized
0.99259;0.50935
0.99234;0.78615
0.98826;0.5254
0.9824;0.63324
0.98232;0.82993
0.97825;0.95986
0.97643;0.1481
0.97329;0.46258
0.97259;0.70496
0.97105;0.84892
0.96011;0.72368
0.95593;0.14693
0.95046;0.50463
0.94816;0.76075
0.947;0.62894
0.94158;0.22329
0.94077;0.33171
0.93992;0.76926
0.93988;0.04064
0.93746;0.57489
0.9354;0.48022
0.93472;0.38595
0.93256;0.17789
0.93009;0.78177
0.92626;0.60642
0.92458;0.11378
0.92325;0.32493
0.91847;0.89303
0.91591;0.23673
0.91551;0.02809
0.91369;0.96034
0.91136;0.74247
0.90989;0.37306
0.90951;0.15353
0.90222;0.49455
0.89971;0.91671
0.89594;0.01984
0.89216;0.17227
0.89192;0.6677
0.89177;0.78278
0.89058;0.86228
0.88817;0.28192
0.88421;0.58649
0.88135;0.1
0.88117;0.92433
0.88054;0.78137
0.88004;0.34523
0.87599;0.69794
0.87525;0.3994
0.87437;0.18512
0.87283;0.60771
0.87082;0.5201
0.87066;0.00868
0.86565;0.93012
0.86509;0.76077
0.85975;0.21079
0.85944;0.09542
0.85919;0.01246
0.85675;0.47495
0.85635;0.335
0.85579;0.94229
0.85561;0.79655
0.85518;0.65696
0.85079;0.06009
0.84861;0.5282
0.84433;0.11164
0.84243;0.21433
0.84058;0.78364
0.8398;0.60112
0.83876;0.45265
0.83618;0.01045
0.83315;0.89321
0.83033;0.6025
0.82982;0.27178
0.82792;0.96054
0.82523;0.19028
0.8251;0.54653
0.82463;0.68183
0.82427;0.4318
0.81889;0.6155
0.81468;0.76194
0.81257;0.83454
0.81233;0.37502
0.81039;0.23213
0.80836;0.0707
0.80772;0.57002
0.80388;0.41905
0.80098;0.90155
0.7966;0.46422
0.79651;0.73578
0.79474;0.64671
0.79423;0.33639
0.78485;0.76041
0.78198;0.50506
0.7813;0.18684
0.77946;0.26265
0.7772;0.01827
0.77569;0.92412
0.77424;0.45524
0.77386;0.1863
0.77161;0.78079
0.76981;0.53891
0.7687;0.61982
0.76584;0.21092
0.76385;0.42483
0.76138;0.33926
0.76136;0.69381
0.75851;0.10754
0.75804;0.51885
0.75757;0.9589
0.75439;0.0097
0.75392;0.75309
0.75092;0.8108
0.75043;0.0828
0.74946;0.43502
0.74867;0.87349
0.74697;0.94274
0.74447;0.62065
0.74387;0.14274
0.74178;0.02916
0.74027;0.86349
0.73873;0.44542
0.73321;0.54099
0.73004;0.02137
0.72933;0.89547
0.72922;0.82535
0.72748;0.23423
0.72707;0.37178
0.72699;0.65141
0.71795;0.886
0.71659;0.70259
0.71613;0.48723
0.71482;0.30002
0.71409;0.04193
0.70997;0.58242
0.70896;0.15478
0.70693;0.44318
0.70528;0.80824
0.70423;0.30497
0.70133;0.01988
0.69748;0.42501
0.69616;0.54752
0.69611;0.88663
0.69467;0.10774
0.69256;0.7359
0.69092;0.17779
0.69075;0.0183
0.68819;0.48553
0.68368;0.08194
0.6836;0.36458
0.68165;0.8544
0.67867;0.00397
0.67805;0.66426
0.67753;0.46212
0.67544;0.78678
0.67422;0.34979
0.67273;0.85321
0.67254;0.16991
0.66152;0.65
0.66081;0.92545
0.6594;0.10258
0.65527;0.71101
0.65418;0.27151
0.65161;0.56268
0.64943;0.00498
0.64914;0.94312
0.64508;0.32589
0.64372;0.68814
0.64148;0.42045
0.64127;0.78977
0.64015;0.13423
0.63564;0.03044
0.63215;0.76401
0.63005;0.61774
0.62973;0.49378
0.62712;0.02833
0.62491;0.9067
0.62338;0.78337
0.62013;0.42341
0.61872;0.25173
0.61773;0.54071
0.61549;0.13028
0.61416;0.74985
0.61343;0.9127
0.61119;0.38216
0.60934;0.01942
0.60821;0.59365
0.60781;0.80258
0.60314;0.26734
0.60185;0.17182
0.59815;0.42736
0.59695;0.02955
0.59624;0.57974
0.59427;0.88668
0.58954;0.45341
0.58849;0.16636
0.58633;0.96657
0.58579;0.733
0.5848;0.00982
0.5826;0.38769
0.57878;0.6166
0.57641;0.02237
0.5753;0.7583
0.57091;0.3025
0.56886;0.55834
0.56827;0.93122
0.5662;0.76051
0.56371;0.34964
0.5624;0.06316
0.56184;0.19198
0.56086;0.28656
0.55956;0.63884
0.55777;0.93038
0.55679;0.01375
0.55597;0.50803
0.55276;0.75717
0.54792;0.02934
0.54705;0.38104
0.54396;0.15742
0.54283;0.74921
0.54173;0.54174
0.53952;0.29528
0.53751;0.01589
0.52984;0.4773
0.52716;0.35552
0.52569;0.92426
0.52548;0.22269
0.52387;0.04744
0.52194;0.74058
0.52162;0.56189
0.51459;0.16633
0.51205;0.73975
0.5112;0.94142
0.50693;0.11406
0.50554;0.84998
0.50479;0.31213
0.50317;0.61699
0.50031;0.03303
0.49609;0.51708
0.49222;0.22824
0.49021;0.08532
0.48814;0.43611
0.48373;0.5736
0.47747;0.0672
0.47324;0.30067
0.47195;0.5246
0.46574;0.89711
0.46413;0.04399
0.45584;0.93008
0.45432;0.63193
0.45425;0.03178
0.45236;0.43048
0.45196;0.2903
0.45152;0.13477
0.4491;0.76341
0.44229;0.01924
0.44107;0.18567
0.43795;0.94206
0.43778;0.09505
0.43777;0.46524
0.43652;0.78075
0.4344;0.33881
0.43405;0.23214
0.43284;0.6687
0.42967;0.04645
0.42684;0.51099
0.42607;0.86431
0.41958;0.06255
0.41696;0.29327
0.41633;0.54851
0.41526;0.90865
0.41103;0.02784
0.40884;0.13702
0.40837;0.79095
0.40813;0.66274
0.40731;0.4392
0.40252;0.8699
0.39694;0.04683
0.39573;0.20413
0.3948;0.67147
0.39463;0.48983
0.39274;0.89229
0.38772;0.97106
0.38466;0.02299
0.3835;0.13165
0.3831;0.30627
0.37671;0.74587
0.37315;0.38228
0.37166;0.90315
0.36981;0.60219
0.36876;0.07992
0.36284;0.29813
0.35891;0.05324
0.35831;0.50327
0.35579;0.82534
0.3518;0.23554
0.35074;0.69089
0.34925;0.44873
0.34818;0.03884
0.3424;0.87011
0.33657;0.75455
0.33459;0.14209
0.33172;0.51089
0.32361;0.35112
0.31975;0.83351
0.31904;0.0947
0.31728;0.63887
0.30982;0.86561
0.30966;0.42545
0.30152;0.81284
0.2996;0.0629
0.29353;0.49531
0.29351;0.26396
0.28792;0.65591
0.28679;0.88493
0.28357;0.38121
0.27692;0.0434
0.27502;0.78308
0.27104;0.33464
0.26962;0.55166
0.25923;0.1156
0.25754;0.89648
0.25568;0.69913
0.25409;0.51932
0.24877;0.26642
0.24393;0.74992
0.23934;0.04816
0.2355;0.86412
0.2317;0.24163
0.23053;0.64317
0.22629;0.81574
0.22555;0.4563
0.22401;0.08044
0.2183;0.25739
0.21038;0.85671
0.21011;0.0966
0.20515;0.73855
0.19806;0.20469
0.18841;0.02575
0.18706;0.24273
0.18412;0.69247
0.1829;0.9253
0.17541;0.76329
0.17481;0.04895
0.1742;0.34458
0.16517;0.59579
0.1626;0.75625
0.15939;0.23088
0.15686;0.45163
0.15557;0.03883
0.15326;0.79213
0.1467;0.49881
0.14279;0.30041
0.14058;0.0107
0.13829;0.90191
0.13793;0.7419
0.13107;0.19029
0.12794;0.90015
0.12259;0.38619
0.12146;0.04696
0.11591;0.67512
0.11063;0.39491
0.10995;0.83712
0.10803;0.24412
0.10681;0.0537
0.1015;0.90943
0.09735;0.68296
0.09695;0.16543
0.09535;0.40793
0.09186;0.03397
0.08616;0.88357
0.0861;0.17659
0.08459;0.01786
0.08386;0.12771
0.0837;0.33665
0.07886;0.76825
0.07734;0.56068
0.0753;0.05514
0.0738;0.30476
0.07195;0.16609
0.07116;0.02827
0.06914;0.89484
0.0681;0.43254
0.06556;0.31587
0.06514;0.06327
0.0651;0.16843
0.06371;0.71032
0.06137;0.06278
0.05589;0.37185
0.05555;0.8918
0.05515;0.24696
0.05371;0.7529
0.05151;0.06548
0.05013;0.62585
0.04783;0.3099
0.04703;0.02542
0.04197;0.85366
0.04168;0.70288
0.03843;0.6342
0.03712;0.34442
0.03607;0.001
0.03491;0.55275
0.02384;0.33848
0.02109;0.80546
0.01911;0.46605
0.01881;0.78252
0.01652;0.92704
0.01483;0.75243
0.00927;0.35025
0.00367;0.59768
0.0031;0.50568
0.00249;0.39058
0.00139;0.61124
0.00034;0.95136
0.00033;0.09811
0;0.75717
